proposal_id,source,mutation_family,operator,mutation_type,target_units,target_block_id,target_block_family,replacement_text,estimated_token_delta,actual_token_delta,risk_score,affected_failure_families,expected_effect,requires_validation,accepted,rejection_reason,rollback_units,generation,parent_genome_id,child_genome_id,schema_source,proposal_state,advisor_batch_id,advisor_proposal_id,raw_response_path,advisor_prompt_path,category_scope,group_scope,priority,regression_risk,scheduling_reason,advisor_child_duplicate,duplicate_of,compression_level,compression_phase,selected_compression_target,selected_block_id,selected_block_ids,block_family,block_token_before,block_token_after_estimate,expected_token_delta,measured_prompt_token_delta,measured_prompt_token_delta_pct,fallback_reason,largest_token_component,preserved_content,removable_content
micro_compression_g002_ce9ba084,compression_fallback,compression,compress_candidate_strategies_to_minimal,compress_candidate_strategies_to_minimal,[],genome,Compression,,-2700,0,0.08,"[""token_overbudget""]",micro compression lane proposal.,True,True,,[],2,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,gen-72e1069d-e722-5be6-c3bf-6baf915e48f9,,proposed,,,,,[],[],0,0.0,,False,,micro,COMPRESSION_READY,genome,,[],,0,0,-2700,-1.0,-0.0037,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
compression_g002_b132d315,compression_fallback,compression,reduce_few_shot_count_to_zero,reduce_few_shot_count_to_zero,[],,,,0,0,0.35,[],compression mutation generated by phase-aware scheduler.,True,True,,[],2,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,gen-2b3a85ef-3b1e-a01c-673b-58d152daf6d4,,proposed,,,,,[],[],0,0.0,,False,,micro,,,,[],,0,0,0,-757.0,-2.7952,no_valid_advisor_proposal,,[],[]
advisor_g001_no_schema_diagnostic,advisor,advisor_guided,,,[],,,,0,0,0.2,[],,True,False,no_advisor_proposals_parsed,[],1,,,no_schema,rejected,advisor_batch_g001_0cc56be3,advisor_g001_no_schema_diagnostic,/root/llm/JOILang-Server/artifacts/ga_search_checks_20260619_134348_smoke/ga_real_cloud_advisor_small/advisor_raw_responses/generation_001_raw.txt,/root/llm/JOILang-Server/artifacts/ga_search_checks_20260619_134348_smoke/ga_real_cloud_advisor_small/advisor_prompt_generation_001.txt,[],[],0,0.0,,False,,,,,,[],,0,0,0,,,,,[],[]
micro_compression_g003_926fdeab,compression_fallback,compression,compress_candidate_strategies_to_minimal,compress_candidate_strategies_to_minimal,[],genome,Compression,,-2700,0,0.08,"[""token_overbudget""]",micro compression lane proposal.,True,True,,[],3,gen-2b3a85ef-3b1e-a01c-673b-58d152daf6d4,gen-16941aa2-6032-07d4-1aad-d0f0103d6043,,proposed,,,,,[],[],0,0.0,,False,,micro,COMPRESSION_READY,genome,,[],,0,0,-2700,,,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
compression_g003_e68693fc,compression_fallback,compression,merge_duplicate_micro_rules,merge_duplicate_micro_rules,[],,,,0,0,0.35,[],compression mutation generated by phase-aware scheduler.,True,True,,[],3,gen-2b3a85ef-3b1e-a01c-673b-58d152daf6d4,gen-a016ea57-98fd-6f65-f78f-512caf55da9d,,proposed,,,,,[],[],0,0.0,,False,,micro,,,,[],,0,0,0,,,no_valid_advisor_proposal,,[],[]
advisor_g002_no_schema_diagnostic,advisor,advisor_guided,,,[],,,,0,0,0.2,[],,True,False,no_advisor_proposals_parsed,[],2,,,no_schema,rejected,advisor_batch_g002_3360bc3b,advisor_g002_no_schema_diagnostic,/root/llm/JOILang-Server/artifacts/ga_search_checks_20260619_134348_smoke/ga_real_cloud_advisor_small/advisor_raw_responses/generation_002_raw.txt,/root/llm/JOILang-Server/artifacts/ga_search_checks_20260619_134348_smoke/ga_real_cloud_advisor_small/advisor_prompt_generation_002.txt,[],[],0,0.0,,False,,,,,,[],,0,0,0,,,,,[],[]
