proposal_id,source,mutation_family,operator,mutation_type,target_units,target_block_id,target_block_family,replacement_text,estimated_token_delta,actual_token_delta,risk_score,affected_failure_families,expected_effect,requires_validation,accepted,rejection_reason,rollback_units,generation,parent_genome_id,child_genome_id,schema_source,proposal_state,advisor_batch_id,advisor_proposal_id,raw_response_path,advisor_prompt_path,category_scope,group_scope,priority,regression_risk,scheduling_reason,advisor_child_duplicate,duplicate_of,compression_level,compression_phase,selected_compression_target,selected_block_id,selected_block_ids,block_family,block_token_before,block_token_after_estimate,expected_token_delta,measured_prompt_token_delta,measured_prompt_token_delta_pct,fallback_reason,largest_token_component,preserved_content,removable_content
block_compression_g002_ffac2b3a,compression_fallback,compression,drop_optional_block,drop_optional_block,[],05,Repair_Clause,,-1117,0,0.25,"[""token_overbudget""]",block compression lane proposal.,True,True,,[],2,gen-acd8d60c-f7c3-7768-272e-1069de7225be,gen-f6d4d979-6538-7164-6c83-770691877a47,,proposed,,,,,[],[],0,0.0,,False,,block,COMPRESSION_READY,05,05,[],Repair_Clause,4470,3353,-1117,-35373.5,-47.063,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
block_compression_g002_98596637,compression_fallback,compression,drop_optional_block,drop_optional_block,[],05,Repair_Clause,,-1117,0,0.25,"[""token_overbudget""]",block compression lane proposal.,True,True,,[],2,gen-acd8d60c-f7c3-7768-272e-1069de7225be,gen-850d8fe7-1f4e-6869-3fc0-fada9a20a275,,proposed,,,,,[],[],0,0.0,,False,,block,COMPRESSION_READY,05,05,[],Repair_Clause,4470,3353,-1117,,,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
compression_g002_8f914109,compression_fallback,compression,merge_duplicate_micro_rules,merge_duplicate_micro_rules,[],,,,0,0,0.35,[],compression mutation generated by phase-aware scheduler.,True,True,,[],2,gen-acd8d60c-f7c3-7768-272e-1069de7225be,gen-e8efcc0c-7292-6fde-abcf-8c8b50493ff1,,proposed,,,,,[],[],0,0.0,,False,,micro,,,,[],,0,0,0,0.0,0.0,no_valid_advisor_proposal,,[],[]
block_compression_g003_3fa37d5c,compression_fallback,compression,drop_optional_block,drop_optional_block,[],06,DET_Helper,,-53,0,0.25,"[""token_overbudget""]",block compression lane proposal.,True,True,,[],3,gen-f6d4d979-6538-7164-6c83-770691877a47,gen-43710534-37f6-561f-a40d-e353f756afa5,,proposed,,,,,[],[],0,0.0,,False,,block,COMPRESSION_READY,06,06,[],DET_Helper,212,159,-53,-125.0,-0.3142,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
block_compression_g003_8994a98f,compression_fallback,compression,drop_optional_block,drop_optional_block,[],06,DET_Helper,,-53,0,0.25,"[""token_overbudget""]",block compression lane proposal.,True,True,,[],3,gen-f6d4d979-6538-7164-6c83-770691877a47,gen-b8f87d97-8b21-6ec9-200e-ff762bd04ac9,,proposed,,,,,[],[],0,0.0,,False,,block,COMPRESSION_READY,06,06,[],DET_Helper,212,159,-53,,,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
compression_g003_cc693b29,compression_fallback,compression,compact_reasoning_skeleton,compact_reasoning_skeleton,[],,,,0,0,0.35,[],compression mutation generated by phase-aware scheduler.,True,True,,[],3,gen-f6d4d979-6538-7164-6c83-770691877a47,gen-9d101c11-e714-18e4-8348-3a7925dce09d,,proposed,,,,,[],[],0,0.0,,False,,micro,,,,[],,0,0,0,0.0,0.0,no_valid_advisor_proposal,,[],[]
block_compression_g004_c7436ce5,compression_fallback,compression,drop_optional_block,drop_optional_block,[],06,DET_Helper,,-53,0,0.25,"[""token_overbudget""]",block compression lane proposal.,True,True,,[],4,gen-f6d4d979-6538-7164-6c83-770691877a47,gen-c438bc25-ee93-3184-a609-2feef606284a,,proposed,,,,,[],[],0,0.0,,False,,block,COMPRESSION_READY,06,06,[],DET_Helper,212,159,-53,,,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
block_compression_g004_07a5ebf6,compression_fallback,compression,drop_optional_block,drop_optional_block,[],06,DET_Helper,,-53,0,0.25,"[""token_overbudget""]",block compression lane proposal.,True,True,,[],4,gen-f6d4d979-6538-7164-6c83-770691877a47,gen-112ae69c-6543-8867-9586-c88c781b9883,,proposed,,,,,[],[],0,0.0,,False,,block,COMPRESSION_READY,06,06,[],DET_Helper,212,159,-53,,,no_valid_advisor_proposal,02,"[""validator-critical schema/service/temporal constraints""]","[""duplicates, verbose hints, redundant examples""]"
compression_g004_85edb83f,compression_fallback,compression,merge_duplicate_micro_rules,merge_duplicate_micro_rules,[],,,,0,0,0.35,[],compression mutation generated by phase-aware scheduler.,True,True,,[],4,gen-f6d4d979-6538-7164-6c83-770691877a47,gen-8584f7e6-51ea-8cb3-9153-be830b604aa2,,proposed,,,,,[],[],0,0.0,,False,,micro,,,,[],,0,0,0,,,no_valid_advisor_proposal,,[],[]
