generation,candidate_id,model_key,DETPass,SDET,avg_prompt_tokens,replay_gate_pass,regression_gate_pass,promoted,rejection_reason,accepted_prompt_path,previous_accepted_prompt
1,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,qwen25_coder_14b,100.0,100.0,27082.0,True,True,True,,/root/llm/JOILang-Server/artifacts/ga_search_checks_20260619_141907_smoke/ga_real_cloud_advisor_small/accepted_genomes/generation_001_gen-af17dfa2-8346-1468-fe4c-138bdd4e7245.json,
2,gen-2b3a85ef-3b1e-a01c-673b-58d152daf6d4,qwen25_coder_14b,100.0,100.0,26325.0,True,True,True,,/root/llm/JOILang-Server/artifacts/ga_search_checks_20260619_141907_smoke/ga_real_cloud_advisor_small/accepted_genomes/generation_002_gen-2b3a85ef-3b1e-a01c-673b-58d152daf6d4.json,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245
