proposal_id,source,mutation_family,operator,mutation_type,target_units,target_block_id,target_block_family,replacement_text,estimated_token_delta,actual_token_delta,risk_score,affected_failure_families,expected_effect,requires_validation,accepted,rejection_reason,rollback_units,generation,parent_genome_id,child_genome_id,schema_source,proposal_state,advisor_batch_id,advisor_proposal_id,raw_response_path,advisor_prompt_path,category_scope,group_scope,priority,regression_risk,scheduling_reason,advisor_child_duplicate,duplicate_of,compression_level,compression_phase,selected_compression_target,selected_block_id,selected_block_ids,block_family,block_token_before,block_token_after_estimate,expected_token_delta,measured_prompt_token_delta,measured_prompt_token_delta_pct,fallback_reason,largest_token_component,preserved_content,removable_content
compression_g002_b132d315,cloudless,compression,drop_optional_blocks_for_budget,drop_optional_blocks_for_budget,[],,,,0,0,0.35,[],compression mutation generated by phase-aware scheduler.,True,True,,[],2,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,gen-2e1069de-7225-be6c-3bf6-baf915e48f91,,proposed,,,,,[],[],0,0.0,,False,,micro,,,,[],,0,0,0,,,,,[],[]
