generation,genome_id,model_key,det,det_pass_rate,sdet,avg_prompt_tokens,warm_latency_p50,peak_vram_gb,oom_count,failure_rate,is_pareto_frontier,newly_discovered_frontier,dominated_by,pareto_rank,knee_candidate,pareto_status
1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,True,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
1,gen-bbf8b961-f83c-3169-009b-831460788576,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,True,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
1,gen-e6f98332-8830-5d32-df5c-e9fedd38fc7e,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,True,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
2,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,False,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
2,gen-879070b3-3cce-9ba0-8499-6e02eacd8d60,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,True,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
2,gen-bbf8b961-f83c-3169-009b-831460788576,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,False,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
3,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,False,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
3,gen-879070b3-3cce-9ba0-8499-6e02eacd8d60,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,False,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
3,gen-915e48f9-1410-9fb9-b540-62479cfb5b7b,qwen25_coder_7b,24.0,0.0,24.0,0.0,0.0,,,100.0,True,True,,1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,partial_metrics
