generation,candidate_id,model_key,DETPass,SDET,avg_prompt_tokens,replay_gate_pass,regression_gate_pass,promoted,rejection_reason,accepted_prompt_path,previous_accepted_prompt
1,gen-378892e9-ecc3-87ab-8b45-85023a0286cc,qwen25_coder_14b,100.0,93.076,19010.0,True,True,True,,/root/llm/JOILang-Server/artifacts/notebook_ga_runs/20260623_171339/baseline_row137_g2_20260623_173857/accepted_genomes/generation_001_gen-378892e9-ecc3-87ab-8b45-85023a0286cc.json,
2,gen-72e1069d-e722-5be6-c3bf-6baf915e48f9,qwen25_coder_14b,100.0,93.076,12558.0,True,True,True,,/root/llm/JOILang-Server/artifacts/notebook_ga_runs/20260623_171339/baseline_row137_g2_20260623_173857/accepted_genomes/generation_002_gen-72e1069d-e722-5be6-c3bf-6baf915e48f9.json,gen-378892e9-ecc3-87ab-8b45-85023a0286cc
