generation,genome_id,model_key,det,det_pass_rate,sdet,avg_prompt_tokens,warm_latency_p50,peak_vram_gb,oom_count,failure_rate,is_pareto_frontier,newly_discovered_frontier,dominated_by,pareto_rank,knee_candidate,pareto_status
1,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,qwen25_coder_14b,100.0,100.0,100.0,40043.0,13.0884,,,0.0,True,True,,1,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,full_metrics
2,gen-2b3a85ef-3b1e-a01c-673b-58d152daf6d4,qwen25_coder_14b,100.0,100.0,100.0,39286.0,12.7297,,,0.0,True,True,,1,gen-2b3a85ef-3b1e-a01c-673b-58d152daf6d4,full_metrics
