generation,genome_id,model_key,det,det_pass_rate,sdet,avg_prompt_tokens,warm_latency_p50,peak_vram_gb,oom_count,failure_rate,is_pareto_frontier,newly_discovered_frontier,dominated_by,pareto_rank,knee_candidate,pareto_status
1,gen-e6f98332-8830-5d32-df5c-e9fedd38fc7e,qwen25_coder_14b,100.0,100.0,100.0,75533.0,32.7365,,,0.0,True,True,,1,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,full_metrics
1,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,qwen25_coder_14b,94.4586,100.0,94.4586,40070.0,14.1891,,,0.0,True,True,,1,gen-af17dfa2-8346-1468-fe4c-138bdd4e7245,full_metrics
2,gen-e6f98332-8830-5d32-df5c-e9fedd38fc7e,qwen25_coder_14b,100.0,100.0,100.0,75533.0,32.4303,,,0.0,True,False,,1,gen-72e1069d-e722-5be6-c3bf-6baf915e48f9,full_metrics
2,gen-72e1069d-e722-5be6-c3bf-6baf915e48f9,qwen25_coder_14b,94.4586,100.0,94.4586,40160.0,13.8357,,,0.0,True,True,,1,gen-72e1069d-e722-5be6-c3bf-6baf915e48f9,full_metrics
3,gen-016ea579-8fd6-f65f-78f5-12caf55da9da,qwen25_coder_14b,94.4586,100.0,94.4586,40035.0,14.1163,,,0.0,True,True,,1,gen-016ea579-8fd6-f65f-78f5-12caf55da9da,full_metrics
3,gen-442856f6-c8cd-a33f-a37d-5ce08b9fdc88,qwen25_coder_14b,100.0,100.0,100.0,75331.0,32.2077,,,0.0,True,True,,1,gen-016ea579-8fd6-f65f-78f5-12caf55da9da,full_metrics
