generation,candidate_id,model_key,DETPass,SDET,avg_prompt_tokens,replay_gate_pass,regression_gate_pass,promoted,rejection_reason,accepted_prompt_path,previous_accepted_prompt
1,gen-acd8d60c-f7c3-7768-272e-1069de7225be,qwen25_coder_14b,100.0,100.0,75162.0,True,True,True,,/root/llm/JOILang-Server/artifacts/notebook_ga_runs/20260623_180959/category5_baseline_g3_20260623_182734/accepted_genomes/generation_001_gen-acd8d60c-f7c3-7768-272e-1069de7225be.json,
2,gen-f6d4d979-6538-7164-6c83-770691877a47,qwen25_coder_14b,100.0,95.6106,39788.5,True,True,True,,/root/llm/JOILang-Server/artifacts/notebook_ga_runs/20260623_180959/category5_baseline_g3_20260623_182734/accepted_genomes/generation_002_gen-f6d4d979-6538-7164-6c83-770691877a47.json,gen-acd8d60c-f7c3-7768-272e-1069de7225be
3,gen-f6d4d979-6538-7164-6c83-770691877a47,qwen25_coder_14b,100.0,95.6106,39788.5,True,True,True,,/root/llm/JOILang-Server/artifacts/notebook_ga_runs/20260623_180959/category5_baseline_g3_20260623_182734/accepted_genomes/generation_003_gen-f6d4d979-6538-7164-6c83-770691877a47.json,gen-f6d4d979-6538-7164-6c83-770691877a47
