generation,rank,model_key,genome_id,det,det_pass_rate,det_pass_count,row_count,tokens,core_blocks,optional_blocks,parent_ids,major_mutations,advisor_proposal_id,fitness,elite_reason,selection_reason,archive_membership,pareto_rank,prompt_hash,block_signature,rule_signature,mutation_family,mutation_operator
1,1,qwen25_coder_14b,gen-acd8d60c-f7c3-7768-272e-1069de7225be,100.0,100.0,4,4,75162.0,"01,02","03,05,06",,initial_random,,120.0,,,,999,19c338dcbb6aa912,"01,02,03,05,06",31df1da091e9c36c,,
1,2,qwen25_coder_14b,gen-2b132d31-5209-14c4-0eef-092879070b33,100.0,100.0,4,4,75180.0,"01,02","03,05,06",,initial_random,,120.0,,,,999,8051f64fb5250a8e,"01,02,03,05,06",449f772554767a2b,,
1,3,qwen25_coder_14b,gen-e6f98332-8830-5d32-df5c-e9fedd38fc7e,100.0,100.0,4,4,75534.0,"01,02","03,05,06",,initial_random,,120.0,,,,999,405e78ea3c6a6f8e,"01,02,03,05,06",da39a3ee5e6b4b0d,,
2,1,qwen25_coder_14b,gen-f6d4d979-6538-7164-6c83-770691877a47,95.6106,100.0,4,4,39788.5,"01,02","03,06",gen-acd8d60c-f7c3-7768-272e-1069de7225be,drop_optional_block,,123.827898,,,,999,50d4e2560848bdb4,"01,02,03,06",31df1da091e9c36c,compression,drop_optional_block
2,2,qwen25_coder_14b,gen-acd8d60c-f7c3-7768-272e-1069de7225be,100.0,100.0,4,4,75162.0,"01,02","03,05,06",,initial_random,,120.0,,,,999,19c338dcbb6aa912,"01,02,03,05,06",31df1da091e9c36c,,
2,3,qwen25_coder_14b,gen-e8efcc0c-7292-6fde-abcf-8c8b50493ff1,100.0,100.0,4,4,75162.0,"01,02","03,05,06",gen-acd8d60c-f7c3-7768-272e-1069de7225be,merge_duplicate_micro_rules,,120.0,,,,999,cdaecbbdb2f9eed6,"01,02,03,05,06",31df1da091e9c36c,compression,merge_duplicate_micro_rules
3,1,qwen25_coder_14b,gen-f6d4d979-6538-7164-6c83-770691877a47,95.6106,100.0,4,4,39788.5,"01,02","03,06",gen-acd8d60c-f7c3-7768-272e-1069de7225be,drop_optional_block,,123.827898,,,,999,50d4e2560848bdb4,"01,02,03,06",31df1da091e9c36c,compression,drop_optional_block
3,2,qwen25_coder_14b,gen-acd8d60c-f7c3-7768-272e-1069de7225be,100.0,100.0,4,4,75162.0,"01,02","03,05,06",,initial_random,,120.0,,,,999,19c338dcbb6aa912,"01,02,03,05,06",31df1da091e9c36c,,
3,3,qwen25_coder_14b,gen-a0d6c084-1167-3376-a38e-7a6e2ef32a30,98.4213,100.0,4,4,77088.0,"01,02","03,05,06",,initial_random,,119.680521,,,,999,b9e0a3d4f38fc776,"01,02,03,05,06",5f786517d2dac98c,,
